DataHora;localizacao;Valor;CC;Dia;Hora
17/01/2014 14:00;Guy's Gyros;15;CC: 8202;17 - Sexta-feira;14
17/01/2014 14:05;Guy's Gyros;21;CC: 7117;17 - Sexta-feira;14
17/01/2014 14:06;Abila Zacharo;52;CC: 5368;17 - Sexta-feira;14
17/01/2014 14:15;Katerina’s Café;71;CC: 4948;17 - Sexta-feira;14
17/01/2014 14:32;Ouzeri Elian;26;CC: 8129;17 - Sexta-feira;14
17/01/2014 19:24;Katerina’s Café;22;CC: 3492;17 - Sexta-feira;19
17/01/2014 19:29;Guy's Gyros;20;CC: 6816;17 - Sexta-feira;19
17/01/2014 19:40;Hippokampos;20;CC: 7117;17 - Sexta-feira;19
17/01/2014 19:40;Ouzeri Elian;39;CC: 6899;17 - Sexta-feira;19
17/01/2014 19:44;Albert's Fine Clothing;1239;CC: 1321;17 - Sexta-feira;19
17/01/2014 19:46;Guy's Gyros;17;CC: 6901;17 - Sexta-feira;19
17/01/2014 19:53;Guy's Gyros;35;CC: 4795;17 - Sexta-feira;19
17/01/2014 19:57;Katerina’s Café;35;CC: 8129;17 - Sexta-feira;19
17/01/2014 19:57;Frydos Autosupply n' More;125;CC: 4948;17 - Sexta-feira;19
17/01/2014 20:03;Hippokampos;9;CC: 2540;17 - Sexta-feira;20
17/01/2014 20:05;Shoppers' Delight;155;CC: 7384;17 - Sexta-feira;20
17/01/2014 20:07;Katerina’s Café;21;CC: 1310;17 - Sexta-feira;20
17/01/2014 20:07;Ouzeri Elian;70;CC: 9241;17 - Sexta-feira;20
17/01/2014 20:16;Guy's Gyros;38;CC: 3484;17 - Sexta-feira;20
17/01/2014 20:19;Katerina’s Café;36;CC: 8202;17 - Sexta-feira;20
17/01/2014 20:20;Katerina’s Café;19;CC: 7253;17 - Sexta-feira;20
17/01/2014 20:21;Guy's Gyros;8;CC: 7819;17 - Sexta-feira;20
17/01/2014 20:21;Shoppers' Delight;289;CC: 1286;17 - Sexta-feira;20
17/01/2014 20:24;Guy's Gyros;9;CC: 3853;17 - Sexta-feira;20
17/01/2014 20:24;Katerina’s Café;72;CC: 7889;17 - Sexta-feira;20
17/01/2014 20:28;Ouzeri Elian;36;CC: 9551;17 - Sexta-feira;20
17/01/2014 20:35;Ouzeri Elian;26;CC: 2681;17 - Sexta-feira;20
17/01/2014 20:41;General Grocer;98;CC: 7108;17 - Sexta-feira;20
17/01/2014 20:41;Frydos Autosupply n' More;260;CC: 7354;17 - Sexta-feira;20
17/01/2014 20:54;Hippokampos;12;CC: 7688;17 - Sexta-feira;20
17/01/2014 20:58;Katerina’s Café;38;CC: 2142;17 - Sexta-feira;20
17/01/2014 20:59;Guy's Gyros;30;CC: 9683;17 - Sexta-feira;20
17/01/2014 21:05;Katerina’s Café;34;CC: 5407;17 - Sexta-feira;21
17/01/2014 21:06;Katerina’s Café;27;CC: 9405;17 - Sexta-feira;21
17/01/2014 21:07;Guy's Gyros;55;CC: 4434;17 - Sexta-feira;21
17/01/2014 21:15;Frydos Autosupply n' More;67;CC: 5368;17 - Sexta-feira;21
17/01/2014 21:29;Hippokampos;38;CC: 2463;17 - Sexta-feira;21
17/01/2014 21:58;Hippokampos;13;CC: 9635;17 - Sexta-feira;21
18/01/2014 12:03;Chostus Hotel;600;CC: 5010;18 - Sábado;12
18/01/2014 13:04;Abila Zacharo;112;CC: 8156;18 - Sábado;13
18/01/2014 13:05;Abila Zacharo;26;CC: 2540;18 - Sábado;13
18/01/2014 13:15;Katerina’s Café;35;CC: 6691;18 - Sábado;13
18/01/2014 13:18;Ouzeri Elian;34;CC: 6895;18 - Sábado;13
18/01/2014 13:19;Kalami Kafenion;30;CC: 5368;18 - Sábado;13
18/01/2014 13:21;Hippokampos;100;CC: 1877;18 - Sábado;13
18/01/2014 13:25;Abila Zacharo;18;CC: 7253;18 - Sábado;13
18/01/2014 13:27;Guy's Gyros;55;CC: 7384;18 - Sábado;13
18/01/2014 13:28;Guy's Gyros;27;CC: 1874;18 - Sábado;13
18/01/2014 13:28;Kalami Kafenion;39;CC: 2463;18 - Sábado;13
18/01/2014 13:32;Abila Zacharo;17;CC: 9551;18 - Sábado;13
18/01/2014 13:34;Katerina’s Café;19;CC: 3484;18 - Sábado;13
18/01/2014 13:34;Ouzeri Elian;26;CC: 3547;18 - Sábado;13
18/01/2014 13:58;Kalami Kafenion;24;CC: 1321;18 - Sábado;13
18/01/2014 13:58;Gelatogalore;84;CC: 2681;18 - Sábado;13
18/01/2014 14:00;Katerina’s Café;37;CC: 8411;18 - Sábado;14
18/01/2014 14:02;Kalami Kafenion;43;CC: 8202;18 - Sábado;14
18/01/2014 14:03;Katerina’s Café;96;CC: 7688;18 - Sábado;14
18/01/2014 14:05;Guy's Gyros;48;CC: 9617;18 - Sábado;14
18/01/2014 14:06;Katerina’s Café;24;CC: 7819;18 - Sábado;14
18/01/2014 14:17;Kalami Kafenion;53;CC: 6901;18 - Sábado;14
18/01/2014 14:51;Ahaggo Museum;56;CC: 1286;18 - Sábado;14
18/01/2014 14:55;Ahaggo Museum;120;CC: 7384;18 - Sábado;14
18/01/2014 15:20;Albert's Fine Clothing;36;CC: 6895;18 - Sábado;15
18/01/2014 15:31;Frydos Autosupply n' More;103;CC: 5368;18 - Sábado;15
18/01/2014 15:31;General Grocer;478;CC: 3547;18 - Sábado;15
18/01/2014 15:32;Frydos Autosupply n' More;362;CC: 1874;18 - Sábado;15
18/01/2014 15:40;Shoppers' Delight;258;CC: 8156;18 - Sábado;15
18/01/2014 15:41;Roberts and Sons;62;CC: 7253;18 - Sábado;15
18/01/2014 15:51;Frydos Autosupply n' More;104;CC: 1877;18 - Sábado;15
18/01/2014 15:53;Frydos Autosupply n' More;121;CC: 2463;18 - Sábado;15
18/01/2014 15:57;Albert's Fine Clothing;190;CC: 6691;18 - Sábado;15
18/01/2014 18:39;Frank's Fuel;53;CC: 9635;18 - Sábado;18
18/01/2014 18:51;Frydos Autosupply n' More;235;CC: 5407;18 - Sábado;18
18/01/2014 18:59;Albert's Fine Clothing;226;CC: 8156;18 - Sábado;18
18/01/2014 19:08;Guy's Gyros;40;CC: 3484;18 - Sábado;19
18/01/2014 19:17;Katerina’s Café;22;CC: 8129;18 - Sábado;19
18/01/2014 19:20;Roberts and Sons;267;CC: 9617;18 - Sábado;19
18/01/2014 19:21;Ouzeri Elian;58;CC: 6899;18 - Sábado;19
18/01/2014 19:21;Hippokampos;21;CC: 1321;18 - Sábado;19
18/01/2014 19:21;Guy's Gyros;28;CC: 5368;18 - Sábado;19
18/01/2014 19:26;Ouzeri Elian;62;CC: 9551;18 - Sábado;19
18/01/2014 19:30;Katerina’s Café;8;CC: 7889;18 - Sábado;19
18/01/2014 19:31;Katerina’s Café;23;CC: 1874;18 - Sábado;19
18/01/2014 19:32;Katerina’s Café;33;CC: 4434;18 - Sábado;19
18/01/2014 19:35;Hippokampos;27;CC: 6895;18 - Sábado;19
18/01/2014 19:36;Katerina’s Café;36;CC: 6691;18 - Sábado;19
18/01/2014 19:36;Abila Zacharo;21;CC: 4795;18 - Sábado;19
18/01/2014 19:36;Hippokampos;53;CC: 2463;18 - Sábado;19
18/01/2014 19:39;Kalami Kafenion;71;CC: 9635;18 - Sábado;19
18/01/2014 19:39;Guy's Gyros;78;CC: 6816;18 - Sábado;19
18/01/2014 19:42;Hippokampos;63;CC: 8332;18 - Sábado;19
18/01/2014 19:46;Roberts and Sons;125;CC: 7688;18 - Sábado;19
18/01/2014 19:46;Katerina’s Café;11;CC: 8202;18 - Sábado;19
18/01/2014 19:46;Ouzeri Elian;15;CC: 2681;18 - Sábado;19
18/01/2014 19:47;Katerina’s Café;16;CC: 4948;18 - Sábado;19
18/01/2014 19:53;Katerina’s Café;76;CC: 3547;18 - Sábado;19
18/01/2014 19:54;Katerina’s Café;34;CC: 1310;18 - Sábado;19
18/01/2014 19:56;Katerina’s Café;33;CC: 2418;18 - Sábado;19
18/01/2014 20:01;Hippokampos;49;CC: 1286;18 - Sábado;20
18/01/2014 20:01;Katerina’s Café;17;CC: 9405;18 - Sábado;20
18/01/2014 20:04;Katerina’s Café;46;CC: 8411;18 - Sábado;20
18/01/2014 20:07;General Grocer;108;CC: 6901;18 - Sábado;20
18/01/2014 20:09;Katerina’s Café;19;CC: 7354;18 - Sábado;20
18/01/2014 20:11;Hippokampos;73;CC: 1415;18 - Sábado;20
18/01/2014 20:13;Katerina’s Café;10;CC: 3853;18 - Sábado;20
18/01/2014 20:15;Katerina’s Café;37;CC: 7819;18 - Sábado;20
18/01/2014 20:23;Hippokampos;29;CC: 1877;18 - Sábado;20
18/01/2014 20:26;Hippokampos;55;CC: 7117;18 - Sábado;20
19/01/2014 03:13;Kronos Mart;88;CC: 3484;19 - Domingo;3
19/01/2014 03:45;Kronos Mart;195;CC: 9551;19 - Domingo;3
19/01/2014 03:48;Kronos Mart;150;CC: 8332;19 - Domingo;3
19/01/2014 12:41;Desafio Golf Course;150;CC: 8156;19 - Domingo;12
19/01/2014 12:57;Desafio Golf Course;146;CC: 7688;19 - Domingo;12
19/01/2014 13:00;Katerina’s Café;35;CC: 7354;19 - Domingo;13
19/01/2014 13:09;Gelatogalore;22;CC: 6895;19 - Domingo;13
19/01/2014 13:23;Katerina’s Café;70;CC: 4795;19 - Domingo;13
19/01/2014 13:26;Ahaggo Museum;27;CC: 9241;19 - Domingo;13
19/01/2014 13:27;Ouzeri Elian;24;CC: 3484;19 - Domingo;13
19/01/2014 13:33;Hippokampos;64;CC: 2142;19 - Domingo;13
19/01/2014 13:51;Desafio Golf Course;191;CC: 8332;19 - Domingo;13
19/01/2014 13:53;Katerina’s Café;27;CC: 4434;19 - Domingo;13
19/01/2014 14:01;Katerina’s Café;13;CC: 1310;19 - Domingo;14
19/01/2014 14:08;Ouzeri Elian;45;CC: 7384;19 - Domingo;14
19/01/2014 14:20;Katerina’s Café;54;CC: 3492;19 - Domingo;14
19/01/2014 14:20;Abila Zacharo;48;CC: 6901;19 - Domingo;14
19/01/2014 15:03;General Grocer;70;CC: 6895;19 - Domingo;15
19/01/2014 15:15;Desafio Golf Course;110;CC: 2463;19 - Domingo;15
19/01/2014 15:26;Frydos Autosupply n' More;56;CC: 3484;19 - Domingo;15
19/01/2014 15:39;Albert's Fine Clothing;275;CC: 2142;19 - Domingo;15
19/01/2014 15:46;Desafio Golf Course;148;CC: 5010;19 - Domingo;15
19/01/2014 15:53;Frydos Autosupply n' More;210;CC: 4795;19 - Domingo;15
19/01/2014 18:54;Katerina’s Café;72;CC: 3547;19 - Domingo;18
19/01/2014 19:43;Hippokampos;101;CC: 9635;19 - Domingo;19
19/01/2014 19:43;Hippokampos;48;CC: 8332;19 - Domingo;19
19/01/2014 19:44;Hippokampos;88;CC: 1321;19 - Domingo;19
19/01/2014 19:44;Hippokampos;46;CC: 6895;19 - Domingo;19
19/01/2014 19:45;Guy's Gyros;65;CC: 7384;19 - Domingo;19
19/01/2014 19:45;Guy's Gyros;23;CC: 1286;19 - Domingo;19
19/01/2014 19:45;Guy's Gyros;58;CC: 3484;19 - Domingo;19
19/01/2014 19:45;Frydos Autosupply n' More;98;CC: 9405;19 - Domingo;19
19/01/2014 19:45;Guy's Gyros;26;CC: 5010;19 - Domingo;19
19/01/2014 19:48;Ouzeri Elian;68;CC: 6899;19 - Domingo;19
19/01/2014 19:49;Ouzeri Elian;33;CC: 9551;19 - Domingo;19
19/01/2014 19:49;Guy's Gyros;100;CC: 6816;19 - Domingo;19
19/01/2014 19:53;Katerina’s Café;34;CC: 7889;19 - Domingo;19
19/01/2014 19:56;Shoppers' Delight;30;CC: 2142;19 - Domingo;19
19/01/2014 19:56;Hippokampos;63;CC: 2463;19 - Domingo;19
19/01/2014 20:00;Guy's Gyros;18;CC: 7354;19 - Domingo;20
19/01/2014 20:02;Albert's Fine Clothing;254;CC: 2540;19 - Domingo;20
19/01/2014 20:05;Katerina’s Café;34;CC: 1874;19 - Domingo;20
19/01/2014 20:14;Guy's Gyros;37;CC: 7108;19 - Domingo;20
19/01/2014 20:16;Hippokampos;79;CC: 1415;19 - Domingo;20
19/01/2014 20:16;Guy's Gyros;37;CC: 9683;19 - Domingo;20
19/01/2014 20:22;Katerina’s Café;39;CC: 9617;19 - Domingo;20
19/01/2014 20:25;Guy's Gyros;21;CC: 3853;19 - Domingo;20
19/01/2014 20:30;Guy's Gyros;32;CC: 4434;19 - Domingo;20
19/01/2014 20:51;Guy's Gyros;40;CC: 6901;19 - Domingo;20
